E_in,E_val,E_out
0.5745345835031934,0.5418478260869565,0.5704122877930478
0.5745345835031934,0.5418478260869565,0.5704122877930478
0.5745345835031934,0.5418478260869565,0.5704122877930478
0.5745345835031934,0.5418478260869565,0.5704122877930478
0.5745345835031934,0.5418478260869565,0.5704122877930478
