E_in,E_val,E_out
0.5869003940752819,0.5467391304347826,0.5712206952303962
0.5869003940752819,0.5467391304347826,0.5712206952303962
0.5869003940752819,0.5467391304347826,0.5712206952303962
0.5869003940752819,0.5467391304347826,0.5712206952303962
0.5869003940752819,0.5467391304347826,0.5712206952303962
