E_in,E_val,E_out
0.5795624405489876,0.55,0.5681487469684721
0.5795624405489876,0.55,0.5681487469684721
0.5795624405489876,0.55,0.5681487469684721
0.5795624405489876,0.55,0.5681487469684721
0.5795624405489876,0.55,0.5681487469684721
